City,Party,Leader,Sentiment Value
cardiff,,Nigel-Farage,0.0
cardiff,,Nigel-Farage,0.0
cardiff,,Nigel-Farage,0.0
cardiff,,Nigel-Farage,0.20689656
cardiff,,Nigel-Farage,0.0
cardiff,,Nigel-Farage,0.0
cardiff,,Nigel-Farage,0.0
cardiff,,Nigel-Farage,0.20689656
cardiff,,Nigel-Farage,0.0
cardiff,,Nigel-Farage,0.0
cardiff,,Nigel-Farage,0.0
cardiff,,Nigel-Farage,0.20689656
cardiff,,Boris-Johnson,-0.05263158
cardiff,,Boris-Johnson,0.37931034
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.08
cardiff,,Boris-Johnson,0.37931034
cardiff,,Boris-Johnson,0.4074074
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,-0.05263158
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.037037037
cardiff,,Boris-Johnson,-0.1875
cardiff,,Boris-Johnson,0.05
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.04761905
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,-0.13636364
cardiff,,Boris-Johnson,0.0
cardiff,,Boris-Johnson,0.06666667
cardiff,,Boris-Johnson,0.06666667
cardiff,,Boris-Johnson,0.06666667
cardiff,,Boris-Johnson,0.033333335
cardiff,,Boris-Johnson,-0.083333336
cardiff,,Boris-Johnson,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Brexit-Party,,-0.09677419
cardiff,Brexit-Party,,-0.09677419
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Liberal-Democrats,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.08695652
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,Labour-Party,,-0.09677419
cardiff,Labour-Party,,-0.09677419
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.15
cardiff,Labour-Party,,0.1923077
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,-0.037037037
cardiff,Labour-Party,,-0.1
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.2857143
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.115384616
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.037037037
cardiff,Labour-Party,,-0.09677419
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,-0.10344828
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,-0.03846154
cardiff,Labour-Party,,0.08
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.03448276
cardiff,Labour-Party,,0.15
cardiff,Labour-Party,,0.15
cardiff,Labour-Party,,-0.23809524
cardiff,Labour-Party,,0.15
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.15
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.08695652
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.15
cardiff,Labour-Party,,-0.11111111
cardiff,Labour-Party,,-0.07692308
cardiff,Labour-Party,,-0.11111111
cardiff,Labour-Party,,-0.12
cardiff,Labour-Party,,0.04347826
cardiff,Labour-Party,,0.115384616
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.15
cardiff,Labour-Party,,-0.10344828
cardiff,Labour-Party,,0.0
cardiff,Labour-Party,,0.125
cardiff,Conservative-Party,,0.1923077
cardiff,Conservative-Party,,0.035714287
cardiff,Conservative-Party,,0.20833333
cardiff,Conservative-Party,,0.041666668
cardiff,Conservative-Party,,0.0
cardiff,Conservative-Party,,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.08695652
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.08695652
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.08695652
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,,Jo-Swinson,0.0
cardiff,Brexit-Party,,-0.09677419
cardiff,Brexit-Party,,-0.09677419
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,-0.09677419
cardiff,Brexit-Party,,-0.10344828
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,-0.03846154
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,-0.125
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.22222222
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.0
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.06666667
cardiff,Brexit-Party,,0.041666668
cardiff,Brexit-Party,,0.06666667
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,-0.18518518
cardiff,,Jeremy-Corbyn,-0.074074075
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.037037037
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.2857143
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,-0.18518518
cardiff,,Jeremy-Corbyn,-0.074074075
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,-0.083333336
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,0.071428575
cardiff,,Jeremy-Corbyn,-0.0952381
cardiff,,Jeremy-Corbyn,-0.074074075
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.074074075
cardiff,,Jeremy-Corbyn,0.13793103
cardiff,,Jeremy-Corbyn,-0.27272728
cardiff,,Jeremy-Corbyn,0.15384616
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,-0.2
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,0.0
cardiff,,Jeremy-Corbyn,-0.06666667
cardiff,Conservative-Party,,0.1923077
cardiff,Conservative-Party,,0.035714287
cardiff,Conservative-Party,,0.20833333
cardiff,Conservative-Party,,0.041666668
cardiff,Conservative-Party,,0.0
cardiff,Conservative-Party,,0.0
cardiff,Conservative-Party,,0.1923077
cardiff,Conservative-Party,,0.035714287
cardiff,Conservative-Party,,0.20833333
cardiff,Conservative-Party,,0.041666668
cardiff,Conservative-Party,,0.0
cardiff,Conservative-Party,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Liberal-Democrats,,0.0
cardiff,Conservative-Party,,0.1923077
cardiff,Conservative-Party,,0.035714287
cardiff,Conservative-Party,,0.20833333
cardiff,Conservative-Party,,0.041666668
cardiff,Conservative-Party,,0.0
cardiff,Conservative-Party,,0.0
