City,Party,Leader,Sentiment Value
derry,,Jeremy-Corbyn,0.13043478
derry,Labour-Party,,0.045454547
derry,Labour-Party,,0.0
derry,Labour-Party,,0.05
derry,Labour-Party,,0.0
derry,Labour-Party,,-0.08
derry,Labour-Party,,0.2857143
derry,,Jeremy-Corbyn,0.13043478
derry,,Boris-Johnson,-0.125
derry,,Boris-Johnson,0.0
derry,,Boris-Johnson,-0.041666668
derry,,Boris-Johnson,0.07692308
derry,,Boris-Johnson,0.0
derry,,Boris-Johnson,0.07692308
derry,,Boris-Johnson,0.09090909
derry,Labour-Party,,0.045454547
derry,Labour-Party,,0.0
derry,Labour-Party,,0.05
derry,Labour-Party,,0.0
derry,Labour-Party,,-0.08
derry,Labour-Party,,0.2857143
derry,,Nigel-Farage,0.0
derry,,Nigel-Farage,0.0
derry,,Nigel-Farage,0.0
derry,,Jeremy-Corbyn,0.13043478
derry,,Boris-Johnson,-0.125
derry,,Boris-Johnson,0.0
derry,,Boris-Johnson,-0.041666668
derry,,Boris-Johnson,0.07692308
derry,,Boris-Johnson,0.0
derry,,Boris-Johnson,0.07692308
derry,,Boris-Johnson,0.09090909
derry,Brexit-Party,,0.0
derry,Brexit-Party,,0.0
derry,Brexit-Party,,0.0
derry,Labour-Party,,0.045454547
derry,Labour-Party,,0.0
derry,Labour-Party,,0.05
derry,Labour-Party,,0.0
derry,Labour-Party,,-0.08
derry,Labour-Party,,0.2857143
derry,,Jeremy-Corbyn,0.13043478
derry,Conservative-Party,,0.0
derry,,Nigel-Farage,0.0
derry,,Nigel-Farage,0.0
derry,,Nigel-Farage,0.0
derry,,Nigel-Farage,0.0
derry,,Nigel-Farage,0.0
derry,,Nigel-Farage,0.0
derry,Conservative-Party,,0.0
derry,Brexit-Party,,0.0
derry,Brexit-Party,,0.0
derry,Brexit-Party,,0.0
derry,,Nigel-Farage,0.0
derry,,Nigel-Farage,0.0
derry,,Nigel-Farage,0.0
derry,,Boris-Johnson,-0.125
derry,,Boris-Johnson,0.0
derry,,Boris-Johnson,-0.041666668
derry,,Boris-Johnson,0.07692308
derry,,Boris-Johnson,0.0
derry,,Boris-Johnson,0.07692308
derry,,Boris-Johnson,0.09090909
derry,Brexit-Party,,0.0
derry,Brexit-Party,,0.0
derry,Brexit-Party,,0.0
derry,Conservative-Party,,0.0
derry,,Boris-Johnson,-0.125
derry,,Boris-Johnson,0.0
derry,,Boris-Johnson,-0.041666668
derry,,Boris-Johnson,0.07692308
derry,,Boris-Johnson,0.0
derry,,Boris-Johnson,0.07692308
derry,,Boris-Johnson,0.09090909
derry,Labour-Party,,0.045454547
derry,Labour-Party,,0.0
derry,Labour-Party,,0.05
derry,Labour-Party,,0.0
derry,Labour-Party,,-0.08
derry,Labour-Party,,0.2857143
derry,Conservative-Party,,0.0
derry,Brexit-Party,,0.0
derry,Brexit-Party,,0.0
derry,Brexit-Party,,0.0
