City,Party,Leader,Sentiment Value
birmingham,,Nigel-Farage,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.07692308
birmingham,Labour-Party,,-0.04
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,-0.21428572
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,-0.22222222
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,0.07692308
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.035714287
birmingham,Labour-Party,,0.083333336
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,-0.04
birmingham,Labour-Party,,0.083333336
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.035714287
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.1
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.035714287
birmingham,Labour-Party,,0.08
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.33333334
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.035714287
birmingham,Labour-Party,,-0.1
birmingham,Labour-Party,,0.035714287
birmingham,Labour-Party,,-0.071428575
birmingham,Labour-Party,,0.04
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.037037037
birmingham,Labour-Party,,0.035714287
birmingham,Labour-Party,,0.035714287
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.035714287
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.03846154
birmingham,Labour-Party,,-0.42857143
birmingham,Labour-Party,,0.03846154
birmingham,Labour-Party,,0.0
Boris and the conservatives have no policies, nothing, nowt,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.22222222
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.22222222
birmingham,Labour-Party,,-0.22222222
birmingham,Labour-Party,,-0.22222222
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.16129032
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.22222222
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.074074075
birmingham,Labour-Party,,-0.07692308
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.09090909
birmingham,Labour-Party,,0.16666667
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.22222222
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.2
birmingham,Labour-Party,,-0.09090909
birmingham,Labour-Party,,0.2777778
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.07692308
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.22222222
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,0.0
birmingham,Labour-Party,,-0.22222222
birmingham,Labour-Party,,-0.14285715
birmingham,,Boris-Johnson,-0.27272728
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.21052632
birmingham,,Boris-Johnson,0.21052632
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.23529412
birmingham,,Boris-Johnson,0.13333334
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.07692308
birmingham,,Boris-Johnson,-0.071428575
birmingham,,Boris-Johnson,-0.11111111
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.07692308
birmingham,,Boris-Johnson,0.14285715
birmingham,,Boris-Johnson,-0.083333336
birmingham,,Boris-Johnson,0.14285715
birmingham,,Boris-Johnson,-0.071428575
birmingham,,Boris-Johnson,-0.035714287
birmingham,,Boris-Johnson,-0.06896552
birmingham,,Boris-Johnson,0.07692308
birmingham,,Boris-Johnson,-0.56
birmingham,,Boris-Johnson,-0.15
birmingham,,Boris-Johnson,-0.06451613
birmingham,,Boris-Johnson,-0.05263158
birmingham,,Boris-Johnson,0.23809524
birmingham,,Boris-Johnson,0.11764706
birmingham,,Boris-Johnson,-0.06451613
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.22222222
birmingham,,Boris-Johnson,0.074074075
birmingham,,Boris-Johnson,-0.11111111
birmingham,,Boris-Johnson,-0.07692308
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.30769232
birmingham,,Boris-Johnson,-0.06896552
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.20833333
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.06896552
birmingham,,Boris-Johnson,-0.06896552
birmingham,,Boris-Johnson,-0.11111111
birmingham,,Boris-Johnson,-0.037037037
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.07692308
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.04761905
birmingham,,Boris-Johnson,-0.15
birmingham,,Boris-Johnson,0.074074075
birmingham,,Boris-Johnson,0.074074075
birmingham,,Boris-Johnson,-0.07692308
birmingham,,Boris-Johnson,-0.037037037
birmingham,,Boris-Johnson,-0.06896552
birmingham,,Boris-Johnson,-0.045454547
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.06451613
birmingham,,Boris-Johnson,0.115384616
birmingham,,Boris-Johnson,0.035714287
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.20833333
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.035714287
birmingham,,Boris-Johnson,0.035714287
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.07692308
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.06451613
birmingham,,Boris-Johnson,0.11764706
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.03846154
birmingham,,Boris-Johnson,-0.035714287
birmingham,,Boris-Johnson,-0.26923078
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.055555556
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.22222222
birmingham,,Boris-Johnson,-0.074074075
birmingham,,Boris-Johnson,0.074074075
birmingham,,Boris-Johnson,-0.1724138
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.41666666
birmingham,,Boris-Johnson,0.0
birmingham,,Boris-Johnson,-0.11111111
birmingham,,Boris-Johnson,-0.0625
birmingham,,Boris-Johnson,0.074074075
birmingham,,Jo-Swinson,-0.1
birmingham,,Jo-Swinson,0.0625
birmingham,,Jo-Swinson,0.0
birmingham,,Jo-Swinson,0.11111111
birmingham,,Jo-Swinson,0.0
birmingham,,Jo-Swinson,0.0
birmingham,,Jo-Swinson,-0.36363637
birmingham,,Jo-Swinson,0.25
birmingham,,Jo-Swinson,0.14285715
birmingham,,Jo-Swinson,-0.0625
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.09090909
birmingham,,Jo-Swinson,-0.18181819
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.3
birmingham,,Jo-Swinson,-0.17857143
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.18181819
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.18181819
birmingham,,Jo-Swinson,0.032258064
birmingham,,Jo-Swinson,0.0
birmingham,,Jo-Swinson,0.06451613
birmingham,,Jo-Swinson,0.071428575
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.22222222
birmingham,,Jo-Swinson,-0.375
birmingham,,Jo-Swinson,0.0625
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.11111111
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.27272728
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.33333334
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.04
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.16666667
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.0
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,-0.12
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.29032257
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Jo-Swinson,0.035714287
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.36363637
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.10526316
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.30769232
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.33333334
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.055555556
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.15384616
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.11111111
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.04347826
birmingham,,Nigel-Farage,-0.23076923
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0952381
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.035714287
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.17391305
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.083333336
birmingham,,Nigel-Farage,0.1875
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.032258064
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.032258064
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.2173913
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.12
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.08
birmingham,,Nigel-Farage,-0.115384616
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.125
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.4
birmingham,,Nigel-Farage,-0.115384616
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,-0.041666668
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,,Nigel-Farage,0.0
birmingham,Conservative-Party,,-0.037037037
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.055555556
birmingham,Conservative-Party,,-0.09090909
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.035714287
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.055555556
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,-0.33333334
birmingham,Conservative-Party,,-0.15384616
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.055555556
birmingham,Conservative-Party,,0.16666667
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.055555556
birmingham,Conservative-Party,,-0.42857143
birmingham,Conservative-Party,,0.17857143
birmingham,Conservative-Party,,0.0625
birmingham,Conservative-Party,,-0.03846154
birmingham,Conservative-Party,,-0.15384616
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,-0.04347826
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,-0.09090909
birmingham,Conservative-Party,,-0.06666667
birmingham,Conservative-Party,,-0.15384616
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,-0.06666667
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,-0.07692308
birmingham,Conservative-Party,,-0.04
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,-0.125
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,-0.09090909
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,-0.115384616
birmingham,Conservative-Party,,-0.09090909
birmingham,Conservative-Party,,-0.115384616
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,-0.09090909
birmingham,Conservative-Party,,-0.09090909
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,Conservative-Party,,0.0
birmingham,,Jo-Swinson,0.0
birmingham,,Jo-Swinson,-0.06451613
birmingham,Brexit-Party,,-0.1
birmingham,Brexit-Party,,-0.04
birmingham,Brexit-Party,,-0.115384616
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.10344828
birmingham,Brexit-Party,,0.08
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.11764706
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.33333334
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.035714287
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.035714287
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.083333336
birmingham,Brexit-Party,,0.035714287
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.42857143
birmingham,Brexit-Party,,0.03846154
birmingham,Brexit-Party,,-0.11764706
birmingham,Brexit-Party,,0.0
Boris and the conservatives have no policies, nothing, nowt,0.0
birmingham,Brexit-Party,,-0.11764706
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.04347826
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.04
birmingham,Brexit-Party,,-0.071428575
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.071428575
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.10344828
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.115384616
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.10344828
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.11764706
birmingham,Brexit-Party,,0.18181819
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.035714287
birmingham,Brexit-Party,,-0.035714287
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.14285715
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.11111111
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
Dudley, Hartlepool,…",0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.11764706
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.035714287
birmingham,Brexit-Party,,-0.03846154
birmingham,Brexit-Party,,-0.1
birmingham,Brexit-Party,,-0.18518518
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,-0.125
birmingham,Brexit-Party,,0.0
birmingham,Brexit-Party,,0.0
birmingham,Liberal-Democrats,,0.0
birmingham,Liberal-Democrats,,0.0
birmingham,Liberal-Democrats,,0.0
birmingham,Liberal-Democrats,,0.0
