city,party,leader,tweet,tweet_time
newport,,Nigel-Farage,"@wolfjon4 @realDonaldTrump do you know Steve Bannon, Boris Johnson or Nigel Farage? Are they great guys?",Sun Nov 24 20:12:09 +0000 2019
newport,,Nigel-Farage,"@wolfjon4 @realDonaldTrump do you know Steve Bannon, Boris Johnson or Nigel Farage? Are they great guys?",Sun Nov 24 20:12:09 +0000 2019
newport,,Jo-Swinson,"On the tactical/strategic level so far as the Remain cause is concerned, @JoSwinson has proved to be an unmitigated… https://t.co/MYDBgdi222",Sun Nov 24 13:08:38 +0000 2019
newport,,Jo-Swinson,#Marr jo Swinson talking about a stitch up deal between Boris and Farage. I’m assuming she’s referring to the deal… https://t.co/KA8s5J1pAg,Sun Nov 24 10:34:35 +0000 2019
newport,,Jo-Swinson,"#marr  GB voted 4 brexit,,,
JO swinson,, ""dont care""
Lib Dems voted 4 you as leader,!? /
#GE19.. ""dont care""..",Sun Nov 24 09:46:12 +0000 2019
newport,,Jo-Swinson,"On the tactical/strategic level so far as the Remain cause is concerned, @JoSwinson has proved to be an unmitigated… https://t.co/MYDBgdi222",Sun Nov 24 13:08:38 +0000 2019
newport,,Jo-Swinson,#Marr jo Swinson talking about a stitch up deal between Boris and Farage. I’m assuming she’s referring to the deal… https://t.co/KA8s5J1pAg,Sun Nov 24 10:34:35 +0000 2019
newport,,Jo-Swinson,"#marr  GB voted 4 brexit,,,
JO swinson,, ""dont care""
Lib Dems voted 4 you as leader,!? /
#GE19.. ""dont care""..",Sun Nov 24 09:46:12 +0000 2019
newport,Brexit-Party,,"No shit Sherlock! 👇🏻 Audience member who jumped to Corbyn's defence is a Labour activist...
 https://t.co/2NXpz9mqzr",Sun Nov 24 17:31:08 +0000 2019
newport,Brexit-Party,,"RT @StevenJDenton: So, we have full clarity on Brexit from the party leadership*. Corbyn Is neutral, McDonnell is not neutral, but neither…",Sun Nov 24 13:25:42 +0000 2019
newport,Brexit-Party,,"I hear some people on the left spluterring ""but the Brexit Party is racist!"". Because that's the kind of knee jerk… https://t.co/mYaXF2tERl",Sun Nov 24 10:13:24 +0000 2019
