city,party,leader,tweet,tweet_time
lisburn,Conservative-Party,,"@RandomPersonLiv I would definitely consider it, I tend to vote for the person as well as party, but as a working c… https://t.co/TnbFPIQUOs",Sun Nov 24 15:44:38 +0000 2019
lisburn,Labour-Party,,@UKLabour The Lies and Deceit just keeps rolling out of Corbyns Marxist Labour Party.,Sun Nov 24 18:52:33 +0000 2019
lisburn,Labour-Party,,"@RandomPersonLiv I would definitely consider it, I tend to vote for the person as well as party, but as a working c… https://t.co/TnbFPIQUOs",Sun Nov 24 15:44:38 +0000 2019
lisburn,Labour-Party,,"@RandomPersonLiv Sure, happy to tell you, but first do you do much about the partys/systems in Northern Ireland?  B… https://t.co/9yzuxy4yhk",Sun Nov 24 11:12:34 +0000 2019
lisburn,Labour-Party,,"@ScotTories The Once Proud Labour Party of Atlee, Bevan, Wilson is Long Dead.
Corbyns terrorist Loving Marxist Part… https://t.co/9MlMzmCXzY",Sun Nov 24 10:47:40 +0000 2019
lisburn,Labour-Party,,"@GoodwinMJ @StevieBrexit The British Patriots need to wipe out Corbyns Marxist Labour Party.
Corbyn the Millionaire… https://t.co/SaXNCmQoBr",Sun Nov 24 10:25:15 +0000 2019
lisburn,Labour-Party,,"@JAGKEV @DickFbpe @MailOnline Typical of the Hypocrites of the So called Labour &amp; Trade Union Movement.
Ask Comrade… https://t.co/O4hAvysHCJ",Sun Nov 24 09:55:19 +0000 2019
lisburn,,Jeremy-Corbyn,"@petersingh206 The Israel, Jew Hating, H.M Armed Forces Hater, United Kingdom Detester.
The one and only useless ne… https://t.co/9Dfik9pFdo",Sun Nov 24 01:03:52 +0000 2019
