City,Party,Leader,Sentiment Value
aberdeen,Brexit-Party,,0.11111111
aberdeen,Brexit-Party,,0.04
aberdeen,Brexit-Party,,0.0
aberdeen,Brexit-Party,,0.11111111
aberdeen,Brexit-Party,,0.04
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,-0.071428575
aberdeen,,Nigel-Farage,-0.071428575
aberdeen,,Nigel-Farage,-0.071428575
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.05
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,-0.1904762
aberdeen,,Nigel-Farage,0.14285715
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,-0.071428575
aberdeen,,Nigel-Farage,-0.071428575
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.05
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,-0.1904762
aberdeen,,Nigel-Farage,0.14285715
aberdeen,Liberal-Democrats,,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,-0.071428575
aberdeen,,Nigel-Farage,-0.071428575
aberdeen,,Nigel-Farage,-0.071428575
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.05
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,0.0
aberdeen,,Nigel-Farage,-0.1904762
aberdeen,,Nigel-Farage,0.14285715
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,-0.03448276
aberdeen,,Jo-Swinson,0.041666668
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.16
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,,Jo-Swinson,0.0
aberdeen,Brexit-Party,,0.11111111
aberdeen,Brexit-Party,,0.04
aberdeen,Brexit-Party,,0.0
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.0
aberdeen,,Boris-Johnson,0.0952381
aberdeen,,Boris-Johnson,0.10526316
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,-0.18181819
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,-0.16666667
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.0
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Boris-Johnson,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,-0.125
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.07692308
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.07692308
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.083333336
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.0
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,-0.0625
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.0
aberdeen,,Jeremy-Corbyn,-0.037037037
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,-0.125
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
aberdeen,,Jeremy-Corbyn,0.1875
