city,party,leader,tweet,tweet_time
cardiff,Liberal-Democrats,,RT @Europeanremain: @Tricky_1 @JCHannah77 @dr_rf @nickwakeling1 @nickwakeling1 Excellent New Liberal Democrats New MP,Sat Nov 23 22:13:46 +0000 2019
cardiff,Liberal-Democrats,,@Tricky_1 @JCHannah77 @dr_rf @nickwakeling1 @nickwakeling1 Excellent New Liberal Democrats New MP,Sat Nov 23 22:13:09 +0000 2019
cardiff,Liberal-Democrats,,RT @CooperKentfield: Jo Swinson (Liberal Democrats) just looks like she’s voting for whatever is most controversial 😂 fucking bonkers woman…,Sat Nov 23 16:43:13 +0000 2019
cardiff,Liberal-Democrats,,Jo Swinson (Liberal Democrats) just looks like she’s voting for whatever is most controversial 😂 fucking bonkers wo… https://t.co/ovmBiW8ESs,Sat Nov 23 11:56:31 +0000 2019
cardiff,,Jo-Swinson,"@cathayschris @LeanneWood @bbcquestiontime Whether we like it or not this election is about Brexit.

Plaid and Gree… https://t.co/A9ijw6vYm8",Sat Nov 23 23:13:26 +0000 2019
cardiff,,Jo-Swinson,Never have I ever heard someone chat so much shit as I did just now watching jo Swinson on #BBCQT,Sat Nov 23 22:19:40 +0000 2019
cardiff,,Jo-Swinson,RT @CooperKentfield: Jo Swinson (Liberal Democrats) just looks like she’s voting for whatever is most controversial 😂 fucking bonkers woman…,Sat Nov 23 16:43:13 +0000 2019
cardiff,,Jo-Swinson,Yes. I totally agree. She really isn’t doing herself nor democracy any favours in this way. Badly thought out plan… https://t.co/CbYLJVSePp,Sat Nov 23 15:31:03 +0000 2019
cardiff,,Jo-Swinson,Jo Swinson as she unleashes her nuclear bombs https://t.co/RheuxttHBu,Sat Nov 23 13:49:21 +0000 2019
cardiff,,Jo-Swinson,"@jeremycorbyn Drive that bus off a cliff and solve most of the UKs problems, if you can run Jo Swinson over on the way that would help.",Sat Nov 23 12:26:29 +0000 2019
cardiff,,Jo-Swinson,@TomWho4 Throw Jo Swinson on top of him.,Sat Nov 23 12:19:35 +0000 2019
cardiff,,Jo-Swinson,Jo Swinson (Liberal Democrats) just looks like she’s voting for whatever is most controversial 😂 fucking bonkers wo… https://t.co/ovmBiW8ESs,Sat Nov 23 11:56:31 +0000 2019
cardiff,,Jo-Swinson,"RT @neiljmcevoy: Jo Swinson, Leader of the Lib Dems, voted AGAINST devolving tax raising &amp; borrowing powers to the Welsh Government &amp; she v…",Sat Nov 23 10:12:26 +0000 2019
cardiff,,Jo-Swinson,RT @jmsbrrt: I will happily vote for Jo Swinson if she pledges that the target of her nuclear strikes will be me,Sat Nov 23 08:59:56 +0000 2019
cardiff,,Jo-Swinson,I will happily vote for Jo Swinson if she pledges that the target of her nuclear strikes will be me,Sat Nov 23 08:59:26 +0000 2019
cardiff,,Jo-Swinson,"Jo Swinson has the exact energy of the girl in your sixth form who was made ""Co-Head Girl"" by the teachers because… https://t.co/VP5y9jCDwZ",Sat Nov 23 08:20:26 +0000 2019
cardiff,,Jo-Swinson,"@markjhooper How about "" jo swinson is a disgrace so vote Plaid"" Mark?
Your a plaid councillor ffs 🙄",Sat Nov 23 02:39:16 +0000 2019
cardiff,,Jo-Swinson,"RT @neeilroberts: Just watched the debates and it's clear that:

1) the best was Nicola Sturgeon
2) the worst was by far Jo Swinson
3) the…",Sat Nov 23 01:23:02 +0000 2019
cardiff,,Jo-Swinson,"Just watched the debates and it's clear that:

1) the best was Nicola Sturgeon
2) the worst was by far Jo Swinson
3… https://t.co/p32E5KFBZz",Sat Nov 23 01:22:26 +0000 2019
cardiff,,Jo-Swinson,"Jo Swinson’s performance tonight has made me never want to vote Lib Dem in my lifetime, thanks for clearing that up",Sat Nov 23 00:12:39 +0000 2019
cardiff,Conservative-Party,,"RT @fussydolphin: Nigel Farage will receive a peerage via the Conservative party for stepping down in 317 constituencies - Dorset Eye
Disgu…",Sat Nov 23 22:05:33 +0000 2019
cardiff,Conservative-Party,,"RT @fussydolphin: Nigel Farage will receive a peerage via the Conservative party for stepping down in 317 constituencies - Dorset Eye
Disgu…",Sat Nov 23 22:03:36 +0000 2019
cardiff,Conservative-Party,,"@eugenegu @realDonaldTrump @SecAzar The Conservative Party want to sell our NHS.. It can't happen, it must not happen",Sat Nov 23 19:19:12 +0000 2019
cardiff,Conservative-Party,,@sajidjavid Run away! https://t.co/sLDdVGEyOU,Sat Nov 23 14:33:28 +0000 2019
cardiff,Conservative-Party,,"@Edwardscatering @MomentumNDevon @anna_m17_uk @AyoCaesar @Kathbum @robdelaney In addition, we need to be clear on l… https://t.co/NO8fIEAzBa",Sat Nov 23 12:36:13 +0000 2019
cardiff,Conservative-Party,,More than just Brexit. The Brexit Party is the way forward. I may *have* to vote Conservative now to prevent a Corb… https://t.co/h82Gxi9PgV,Sat Nov 23 07:16:59 +0000 2019
