city,party,leader,tweet,tweet_time
derry,,Jeremy-Corbyn,@GaryLineker @mikegalsworthy So Nationalise the Premier League to control their player provision?… https://t.co/FUBfmaHf6Z,Mon Nov 18 12:13:52 +0000 2019
derry,,Boris-Johnson,RT @TornadoNewsLink: Here is some more proof of those #Conservative values being eroded by #CulturalMarxism this stunt was implemented by t…,Mon Nov 18 21:57:03 +0000 2019
derry,Brexit-Party,,"@WestBelfastUPRG The DUP dissented against the Good Friday Agreement.

The Tories dissented against Scottish devolu… https://t.co/d6t670tTUB",Mon Nov 18 10:56:34 +0000 2019
derry,Brexit-Party,,@OneroaAl @BromheadLt @DavidLammy The real parasites are the tax emigrants like the Tories and Brexit party who nev… https://t.co/B7ZCloQ4q9,Mon Nov 18 10:19:31 +0000 2019
derry,,Jeremy-Corbyn,@GaryLineker @mikegalsworthy So Nationalise the Premier League to control their player provision?… https://t.co/FUBfmaHf6Z,Mon Nov 18 12:13:52 +0000 2019
derry,Brexit-Party,,RT @TornadoNewsLink: The #ConservativeParty is linked to #GeorgeSoros and his #OpenSocietyFoundation which explains why you're party embrac…,Mon Nov 18 21:58:52 +0000 2019
derry,Brexit-Party,,"@WestBelfastUPRG The DUP dissented against the Good Friday Agreement.

The Tories dissented against Scottish devolu… https://t.co/d6t670tTUB",Mon Nov 18 10:56:34 +0000 2019
derry,Brexit-Party,,@OneroaAl @BromheadLt @DavidLammy The real parasites are the tax emigrants like the Tories and Brexit party who nev… https://t.co/B7ZCloQ4q9,Mon Nov 18 10:19:31 +0000 2019
derry,,Jeremy-Corbyn,@GaryLineker @mikegalsworthy So Nationalise the Premier League to control their player provision?… https://t.co/FUBfmaHf6Z,Mon Nov 18 12:13:52 +0000 2019
derry,,Jeremy-Corbyn,@GaryLineker @mikegalsworthy So Nationalise the Premier League to control their player provision?… https://t.co/FUBfmaHf6Z,Mon Nov 18 12:13:52 +0000 2019
derry,,Jeremy-Corbyn,@GaryLineker @mikegalsworthy So Nationalise the Premier League to control their player provision?… https://t.co/FUBfmaHf6Z,Mon Nov 18 12:13:52 +0000 2019
derry,,Boris-Johnson,RT @TornadoNewsLink: Here is some more proof of those #Conservative values being eroded by #CulturalMarxism this stunt was implemented by t…,Mon Nov 18 21:57:03 +0000 2019
derry,Brexit-Party,,"@WestBelfastUPRG The DUP dissented against the Good Friday Agreement.

The Tories dissented against Scottish devolu… https://t.co/d6t670tTUB",Mon Nov 18 10:56:34 +0000 2019
derry,Brexit-Party,,@OneroaAl @BromheadLt @DavidLammy The real parasites are the tax emigrants like the Tories and Brexit party who nev… https://t.co/B7ZCloQ4q9,Mon Nov 18 10:19:31 +0000 2019
derry,,Boris-Johnson,RT @TornadoNewsLink: Here is some more proof of those #Conservative values being eroded by #CulturalMarxism this stunt was implemented by t…,Mon Nov 18 21:57:03 +0000 2019
derry,Brexit-Party,,RT @TornadoNewsLink: The #ConservativeParty is linked to #GeorgeSoros and his #OpenSocietyFoundation which explains why you're party embrac…,Mon Nov 18 21:58:52 +0000 2019
derry,Brexit-Party,,"@WestBelfastUPRG The DUP dissented against the Good Friday Agreement.

The Tories dissented against Scottish devolu… https://t.co/d6t670tTUB",Mon Nov 18 10:56:34 +0000 2019
derry,Brexit-Party,,@OneroaAl @BromheadLt @DavidLammy The real parasites are the tax emigrants like the Tories and Brexit party who nev… https://t.co/B7ZCloQ4q9,Mon Nov 18 10:19:31 +0000 2019
derry,Brexit-Party,,RT @TornadoNewsLink: The #ConservativeParty is linked to #GeorgeSoros and his #OpenSocietyFoundation which explains why you're party embrac…,Mon Nov 18 21:58:52 +0000 2019
derry,Brexit-Party,,"@WestBelfastUPRG The DUP dissented against the Good Friday Agreement.

The Tories dissented against Scottish devolu… https://t.co/d6t670tTUB",Mon Nov 18 10:56:34 +0000 2019
derry,Brexit-Party,,@OneroaAl @BromheadLt @DavidLammy The real parasites are the tax emigrants like the Tories and Brexit party who nev… https://t.co/B7ZCloQ4q9,Mon Nov 18 10:19:31 +0000 2019
