City,Party,Leader,Sentiment Value
edinburgh,Liberal-Democrats,,0.125
edinburgh,Liberal-Democrats,,0.0
edinburgh,Liberal-Democrats,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0952381
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.035714287
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,-0.03846154
edinburgh,Brexit-Party,,-0.04
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,-0.06666667
edinburgh,Brexit-Party,,-0.06666667
edinburgh,Brexit-Party,,-0.06666667
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,-0.07692308
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.1
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.035714287
edinburgh,Brexit-Party,,-0.04761905
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0952381
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.035714287
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,0.0
edinburgh,Brexit-Party,,-0.03846154
edinburgh,Brexit-Party,,-0.04
edinburgh,Brexit-Party,,0.0
edinburgh,Labour-Party,,-0.06666667
edinburgh,Labour-Party,,0.0
edinburgh,Labour-Party,,0.0
edinburgh,Labour-Party,,-0.08
edinburgh,Labour-Party,,-0.04347826
edinburgh,Labour-Party,,0.0
edinburgh,Labour-Party,,0.0
edinburgh,Labour-Party,,-0.07692308
