City,Party,Leader,Sentiment Value
lisburn,Labour-Party,,0.14814815
lisburn,,Boris-Johnson,0.037037037
lisburn,Conservative-Party,,-0.14285715
lisburn,Labour-Party,,0.14814815
lisburn,,Jeremy-Corbyn,0.14814815
lisburn,,Jeremy-Corbyn,0.14814815
lisburn,,Boris-Johnson,0.14814815
lisburn,,Boris-Johnson,-0.23076923
lisburn,,Boris-Johnson,0.03448276
lisburn,,Boris-Johnson,0.037037037
lisburn,,Boris-Johnson,0.14814815
lisburn,,Boris-Johnson,-0.23076923
lisburn,,Boris-Johnson,0.03448276
lisburn,,Boris-Johnson,0.037037037
lisburn,Conservative-Party,,-0.14285715
