City,Party,Leader,Sentiment Value
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.03448276
swansea,Labour-Party,,0.0
swansea,Labour-Party,,-0.083333336
swansea,Labour-Party,,-0.083333336
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.07692308
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,,Nigel-Farage,0.16
swansea,,Nigel-Farage,0.0
swansea,,Nigel-Farage,0.09090909
swansea,,Nigel-Farage,0.0
swansea,,Jeremy-Corbyn,0.074074075
swansea,,Jeremy-Corbyn,0.0
swansea,,Jeremy-Corbyn,0.1764706
swansea,,Jeremy-Corbyn,0.0
swansea,,Jeremy-Corbyn,-0.15
swansea,,Jeremy-Corbyn,-0.1
swansea,,Jeremy-Corbyn,-0.11111111
swansea,,Jeremy-Corbyn,-0.12
swansea,,Jeremy-Corbyn,-0.18181819
swansea,,Jeremy-Corbyn,0.0
swansea,,Jeremy-Corbyn,0.05
swansea,,Jeremy-Corbyn,0.0
swansea,,Jeremy-Corbyn,0.0
swansea,,Jeremy-Corbyn,0.0
swansea,,Jeremy-Corbyn,-0.18181819
swansea,,Jeremy-Corbyn,-0.2
swansea,,Jeremy-Corbyn,0.0
swansea,,Jeremy-Corbyn,-0.083333336
swansea,Brexit-Party,,0.0
swansea,Brexit-Party,,0.0
swansea,Brexit-Party,,0.0
swansea,Brexit-Party,,0.0
swansea,Brexit-Party,,-0.08695652
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.03448276
swansea,Labour-Party,,0.0
swansea,Labour-Party,,-0.083333336
swansea,Labour-Party,,-0.083333336
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.07692308
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,Labour-Party,,0.0
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,0.0
swansea,,Boris-Johnson,0.0
swansea,,Boris-Johnson,0.0
swansea,,Boris-Johnson,0.0
swansea,,Boris-Johnson,-0.071428575
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,0.0
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,0.08
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,0.0
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,0.0
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,0.0
swansea,,Boris-Johnson,0.0
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
swansea,,Boris-Johnson,-0.03448276
